dni_hashed,legajo_hashed,tipo_arma,marca_arma,nro_arma,estado_arma,observacion_arma,fecha_asignacion_arma,fecha_devolucion_arma,dependencia,region
86eedeb9c40043ea6b785cb6a8290ea529b09fa92aad78b2f18e1808f6b263ee,395d2b3fe44615a8d03e1275bbda0e48590a9311479fd3528988da93fd14bcc5,Escopeta,Glock,ARM-00528,Operativa,,2024-08-14,,Departamental Nº 6 Las Termas,Las Termas
23b0685af67173860fb3223221ae0f6769482618965c22f58b1697901aeede8c,8ba37bb09cc24583d4c06e9c152866e2c9e30cc4a81e3682fe11362dc7644ec5,Pistola,IWI,ARM-00529,Operativa,,2025-08-07,,Departamental Nº 1 Zona Norte (Capital),Capital
9184582b0d92cfaf9a656f9b8c36b11bdadce3aa2fe03d1ccfdd9546834dffe0,996204c99867b7f5a78d18c7e8c6490fb1baa2536ef5199d3dbaaac60246d908,Pistola,Remington,ARM-00530,Operativa,,2024-05-19,,Departamental Nº 14 Pinto,Pinto
252a87d941c4ef60ae98dab2393536508d648023c33b131f25b871b4a6340cae,3164dfda624b8cc3fe6e31b2519f4b22ceb945f7157323d6618b1502ce3ddb11,Pistola,Bersa,ARM-00531,Operativa,Sin observación,2024-05-21,,Departamental Nº 14 Pinto,Pinto
5e8aaabf7df0ca80b452b27793b56132dd33dbc7589befebb5cf99c851df4a9c,71619785980705b800a9b23079be7dcd8689371fa32db5ca377e5f99078e6f7f,Fusil,IWI,ARM-00532,Operativa,Sin observación,2025-01-19,,Departamental Nº 16 Los Flores (Capital),Capital
3affd6699a4b4cef544d992e15f8b4873e15ee4a55cd85f8eed87973fd4ba9c3,94d3836897bd125628e3fec12fe365639435acf33aab7916825a22da889d95ef,Pistola,Bersa,ARM-00533,Operativa,,2024-10-22,,Departamental Nº 13 Añatuya,Añatuya
e20611f9046ed7064c9b2fc4551bdc4834a53f3490379a56d364392f71d51dbe,59741102553dbaf96980cac1fed1465ffd0e7c1008b9956f8d31879739aaab6f,Pistola,IWI,ARM-00534,Fuera de servicio,,2024-09-11,,Departamental Nº 6 Las Termas,Las Termas
b178c45b9fd14d4edbf7b0ddf41b6acb941bd570dd3395759b3c28f8eade8e25,47d65540a07b268dc4eaa336bdebc97239ea05c1c5ca9f7ca1fde617694765f4,Pistola,Glock,ARM-00535,Fuera de servicio,,2025-01-28,,Departamental Nº 7 Frías,Frías
284bfe79edebfd20444099b1eb5427f717854b2f5b48d1b2f987d0033a9ff858,8baeccfbc27fbf6896bff0517e8f2414a61edfdeaaa220578b4dce1c803c2a9a,Escopeta,Bersa,ARM-00536,Operativa,Sin observación,2025-08-09,,Departamental Nº 8 Fernández,Fernández
36f166595b32796bf06f1e8436945834d5adc7a070252e7076aa656c173c5260,02477ba2f5590cea7cad1a368ac0587e57350e11dbd33807fa71b155f5159a8e,Pistola,Remington,ARM-00537,En mantenimiento,Requiere revisión anual,2024-11-25,,Departamental Nº 5 Zona Este (La Banda),La Banda
0c2ef00e089e9ece7fde6e9f5ef0d971ff0c1e06b4e84c144487bd52e4efc017,0f021188d9e30bc64dc8278c8df1cafe98df265c01eadc40eacecfd467019b56,Escopeta,IWI,ARM-00538,Operativa,Sin observación,2024-05-14,,Departamental Nº 9 Loreto,Loreto
340deec93051532dbae8c94e4a6d81a416eda8b3043174421d1b8bd3aee8075a,f716f192808b5da2c3b00ebc364fb1df54f33678ac66837eacaf38b3f6aa9a30,Pistola,Remington,ARM-00539,Fuera de servicio,,2025-03-11,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
baec47e39d949c10ee1fa0173cc3ab95b6ab84af03d64e34c1960c13ab2fdb01,3ad47bbda9c6738841ae384619707b7cf9b6e2950b3a325b520cc6d182a4cf8c,Pistola,IWI,ARM-00540,En mantenimiento,Desgaste en cañón,2025-06-20,,Departamental Nº 8 Fernández,Fernández
6f6ac95139523e0fd391e6677a99c5819af44bc2fb708f88ca73b0da1371f5eb,076d96d645307100f9b3db0a845727c87ce1e7a38528cbeb9660cc1127e29353,Escopeta,Bersa,ARM-00541,Operativa,Sin observación,2024-09-22,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
7504f4edc840bc74a9ef1edd8a5f56eee0142f2f085d5f4143874d19b1db5dbb,814298e3ad3cb709d98c2d18f8af7361ed8afc4d47135ff0dc98ccbabfdec497,Pistola,Bersa,ARM-00542,En mantenimiento,,2024-09-10,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
4beb02bf9e43c3c8bb23b168be0123359142d7f49f878ed29eece23c75d4b0d7,ae2f90ae062e7c4df0f40a66208f919550a9d3a3e1c854c7f1633f3c067d38f5,Pistola,IWI,ARM-00543,Operativa,Sin observación,2024-11-16,,Departamental Nº 9 Loreto,Loreto
851b7ef076e47bea7997ab3e112d38a00c3a1681a8d20a1049fa7f05cdc86e91,33b00321eee519d7c3113261b6d1af202fefe44da2f753955f7c4663cd4936ed,Pistola,IWI,ARM-00544,En mantenimiento,,2024-10-10,,Departamental Nº 13 Añatuya,Añatuya
edcafcf8c557c26022abf820304525fce107ecb4ff91818aa685a743c85bdcaa,97aaaaed014a9d0e19b4f33b1f81f26250c36afc556fff7d74eb832755c59c46,Pistola,Remington,ARM-00545,En mantenimiento,,2024-07-08,2024-10-30,Departamental Nº 6 Las Termas,Las Termas
f62984e4b4dba3625e585562910b29f61669ab27ca73c94bd7ec36050b7eaf1a,52a1222b50739e5fe0e62e13f8a79b1e434cc6c7eb1f5f7926e04364038f20bc,Fusil,Glock,ARM-00546,Operativa,Sin observación,2024-05-14,,Departamental Nº 12 Quimilí,Quimilí
60295fc628e09b99249129418a5e52116c269dd2f2063269776f98ef52666d8e,f32c9625e8ca407147d276cb27682fa84051d1dbdc7ecf7386c48dbf4d9ad10a,Pistola,Glock,ARM-00547,En mantenimiento,Requiere revisión anual,2024-03-28,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
0eab4c11e23f4d3619b254dde08d7f5da93e16982ec9e8f26b0c36c34f057da3,412e7a94361743b2c91c213946968337456da7e6356f3f4564e6e6c1ff10219e,Fusil,IWI,ARM-00548,Operativa,Sin observación,2025-01-25,,Departamental Nº 1 Zona Norte (Capital),Capital
749a591c35979c43c2fb0e718fbddfbf4f895d0fb70314daf3d8b5ab2cd943b1,8a31a8f8169229bcbca61078c5985da6d9223c8577aa352e53dccf0defb08815,Escopeta,Glock,ARM-00549,Operativa,Sin observación,2024-10-12,,Departamental Nº 7 Frías,Frías
d1278003176d5c901f1a69fe073ce6a9b2bdcfc163fd19bc59a071222000973e,c77f8419b617f45bf4ad6fb29af5b512be0cee5a51200b6efaa4d8854d15e3a3,Pistola,Remington,ARM-00550,Operativa,Sin observación,2024-10-05,,Departamental Nº 1 Zona Norte (Capital),Capital
3324e903d09deed9e5cf8124684ad975d2e4b152cb8b2cb44998d3bf9bb1b136,82aab2fbee495ba2d5dd67ab6a94e5b806cc2bb46d8979b8bfe7ddd62455722b,Escopeta,IWI,ARM-00551,Operativa,,2024-10-31,,Departamental Nº 14 Pinto,Pinto
f45cfa9a29babd358e53d1cb526913746c5e2147a0d57c0a9a52d85c2133c758,da8e8741c4aec1da23e3b68dd1e26407d5ab36fad0aac6edd96b878e6bae3c09,Pistola,Remington,ARM-00552,Operativa,Sin observación,2024-09-11,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
fcfb638635eb47a848a7166e645a43249758dc57d8f5225edb2482e3639fae3f,ff51c0a8b43f90310f153cebc8c21f83a730ba5f4b831896dc9cf327125eda25,Fusil,Remington,ARM-00553,Operativa,Sin observación,2025-02-26,,Departamental Nº 11 Monte Quemado,Monte Quemado
d3531eab25625bbaa17a58923350be3daa8b008a68a9e744304a216847495584,51cfc949ca6684b9419a665461fb903f001450ccf2d176b402c1a0800c321f7a,Escopeta,Glock,ARM-00554,Operativa,Requiere revisión anual,2025-04-26,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
0390c6945fa682e33b1d034f98a2f06b05e6c09b24e629fe0076f4cabe9ea3f5,be2ae260c115c70400e8830b70ba49757d43ec10fab1b7dec2730dd8f61d4165,Pistola,Remington,ARM-00555,Fuera de servicio,,2024-05-25,,Departamental Nº 14 Pinto,Pinto
d4213f08c7af86beacc728b3539c4fbf80b95389f7c5ae7375a52040c06b235b,6c1fbb1568812800e283bfa1bc265ebb20cf4e3ed0a63d2983b38f556bd4a5b6,Pistola,Remington,ARM-00556,Operativa,Sin observación,2024-09-04,,Departamental Nº 7 Frías,Frías
21004dce179ce4d9b5ee2eff8e0656828358362d855cf1e21cf74bfbe3b060b2,30369fb8f39c8d7a24de1c55a8522384c2b140f2fe499cf821efdb0f75d707a8,Pistola,Bersa,ARM-00557,En mantenimiento,,2024-08-28,,Departamental Nº 5 Zona Este (La Banda),La Banda
0753c997d549d63d306f617643e38222abf8607a11a48917f7843d3257cb4c12,8f6e2e1d4c27a80dcb9e0c7816dafe33d3cfc7a0ddad601f5f0c2dfec79e9e65,Pistola,IWI,ARM-00558,Operativa,,2025-01-29,,Departamental Nº 8 Fernández,Fernández
164ba187d63e113d6dfea5dc3b2b408216b18d924efa8ca623f4316eaf7a80ca,0963c7ba406a7483307a27442b542efeb3a6f0646b0a6a2e69ab7649ce30ee56,Escopeta,Glock,ARM-00559,Operativa,Sin observación,2024-03-23,,Departamental Nº 8 Fernández,Fernández
d4baad939a16e62df4c482566792ae2364a88c7b6fe32aa500ddeef3cbb8207d,bebfd059b67086ad98fb6bcd564cf474cdad0757f979f0be65357ef59905ef83,Pistola,Bersa,ARM-00560,Operativa,Requiere revisión anual,2023-11-04,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
23280cd3b1c2ec12183c2f923a0d41627b7d422c2464f5519438cc5c4e5072a0,7965c4fe1051994877fc9c3a6adf0e3f8e5b5e389a666691ccabd9ffc1bba5bb,Escopeta,Bersa,ARM-00561,Operativa,Sin observación,2024-12-24,,Departamental Nº 2 Zona Centro (Capital),Capital
143eeda746e3dbeb8962740c2fd4fc7d52993cf58b12918a7fd11349434fd3eb,4b00a7c82833ff03e04fcfa5d4f3745aed22052427b6fe5d73982df51c4a8e7e,Pistola,Bersa,ARM-00562,Operativa,Sin observación,2024-10-02,,Departamental Nº 14 Pinto,Pinto
d25d8bd455fbd4fa80031eaecc0abf6ee55f996617e5ee7ea42472a8b1c29f50,84f13886444b422e7aca3db5521f879105c0e7b01e256022c52ac6d18b54867d,Escopeta,Bersa,ARM-00563,Operativa,Sin observación,2024-07-09,,Departamental Nº 8 Fernández,Fernández
9e58134af5424aab1e806cb593db7f63c6540c1357f6bb1fb3684775778941e6,bf9e80c2137372dbbe3a7a50afd38bee14957e4b10a9f525d4a4559733e47a19,Pistola,Glock,ARM-00564,Operativa,Sin observación,2025-06-23,,Departamental Nº 9 Loreto,Loreto
f1f4e944dac1113776e569158517fab6a93cde4a72edebc39eaac9ade0e88db6,e7a481d3fc0c4a927643cca650f80a993c579b06bfa1986fd68416dc10a400a0,Pistola,Glock,ARM-00565,Operativa,Sin observación,2025-03-15,,Departamental Nº 14 Pinto,Pinto
e15cd7f22714978276a622a5e0578198e798da26ac054f830896b4b6e6a9b4be,795c19fcc4efccf7f6550d916004bf114fe0d393cdd4466d413ea28800df739c,Fusil,IWI,ARM-00566,Operativa,Desgaste en cañón,2024-10-26,,Departamental Nº 1 Zona Norte (Capital),Capital
5521b7cfe51fc9981ac3e9a4c57815bab8dfeb836e0b13f3c569d53320fe2ec3,f336fd54e1b0e3c76e532770679dde6f78a959393a4f4a81cfc5bd7114f7ede5,Pistola,Bersa,ARM-00567,En mantenimiento,,2024-06-23,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
c4550f2803eb8098d9de9971608e6e3dfaf68a24d9f1df1d6c462011f7d32837,a4ada7dd8644157eae3d3d9ec86644cfc0e8154c5c3ed326fe5d20a2ca838ed9,Pistola,IWI,ARM-00568,Operativa,Sin observación,2025-02-17,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
d7d6fcfacfe1c9cc0605763762dce0429cc061d1ff7d96b0c271c785b97d9e16,1ab81af59cbc3efccc04b3e11b4e4ee0125d33fdc16caefa86c0d38b96471b3e,Escopeta,Remington,ARM-00569,Operativa,Desgaste en cañón,2024-08-23,,Departamental Nº 3 Zona Sur (Capital),Capital
14d0efdbe3c5f6df00568fc2e2914e59b682fb3113ea363b9600922835cc206b,4f69d722b584a87c6186a1deeaecbad39bab514e67ae9de96a274cd4ed60d6f9,Pistola,IWI,ARM-00570,Operativa,Sin observación,2024-04-03,,Departamental Nº 16 Los Flores (Capital),Capital
b8c85a4af93ac3d208ac073ba0c30d0d80abe77da271036f09c6e13ef8fa09f9,0248a29d52b67f432f488c5b784a6dec3b348191e3f3750feb75800cce4f641f,Pistola,Remington,ARM-00571,En mantenimiento,Desgaste en cañón,2023-12-05,,Departamental Nº 11 Monte Quemado,Monte Quemado
efbf5c632ce952a8cfb141af3d7c4ac11904d1cccb7aca2be2e095ea525bb0f6,9506fd11838189d1855206168ce3d7005aeff38324b97dc988eb31f2b72c703b,Pistola,Bersa,ARM-00572,En mantenimiento,,2024-10-15,,Departamental Nº 2 Zona Centro (Capital),Capital
0430292c3495ac39c6fae720844aba95045d666026494c65b0bed04a0b5defe5,536c3d17b367ec52a45d877602f0d4270de0c1d5a71d4118026e02d676d1e403,Escopeta,IWI,ARM-00573,Operativa,Sin observación,2024-06-13,,Departamental Nº 11 Monte Quemado,Monte Quemado
4186f0c9d0bc7152dac68f7ee6c22b48455c3f5651df2f01497b4a56154cc9a2,d137db67d095721e6e2bd3525c1840d9bae33fcd79a5ca7310df58d60239428c,Pistola,Glock,ARM-00574,Operativa,Desgaste en cañón,2025-04-23,,Departamental Nº 2 Zona Centro (Capital),Capital
73ce6d60162ba94262c5da25f75c365b14dcbecc5ba599d84f872831310203bf,88629bcc3031ea9ecabd460d010430b8ac1946b6b2d1cdff64baa06ae6e1fa9a,Escopeta,IWI,ARM-00575,Operativa,,2025-05-14,,Departamental Nº 12 Quimilí,Quimilí
bb9cb20da209e2198e6fa7b8693ccc965278bcc89a78434245dabc57034f7c41,31beba0bd27587e7cc9fe650fe6fd556c8652f0947374016969d0539c01c700e,Pistola,Glock,ARM-00576,En mantenimiento,Desgaste en cañón,2025-08-05,,Departamental Nº 12 Quimilí,Quimilí
70c1debaf1c252811e1daa957d2a6f108501ff8dce668f39d2e0d384ba6636f0,3a9658ee29262abf58307d8518f52e6ac5562c56aba8809b6c65dece8ea9b49c,Pistola,Remington,ARM-00577,Operativa,Sin observación,2025-07-05,,Departamental Nº 7 Frías,Frías
5747a009df3422f01e0b2801935b9a707ce8cc45a38f0c294ea90e12f0c79af4,51cbdaf83112b5c796326760ef72d8bc6ea481238d78ba5dc415131c07414dbd,Pistola,IWI,ARM-00578,Operativa,Desgaste en cañón,2024-10-06,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
6768e0bab1ed1df1c1687d163c17da0d3646047096c5f15e372740200212a2e8,935aa6c4bae444569dc1de4037f582e400bac1bc413294d45db31da22346db2c,Pistola,Glock,ARM-00579,En mantenimiento,Desgaste en cañón,2025-05-17,2026-11-08,Departamental Nº 9 Loreto,Loreto
8c3ccd652b994a21678889b8c6ddf76c829b8463c9a78b6a93d3f609d61af920,0f95c009aa89b39e63786384c0c7999b16b2b61782d9323cb97a8848d5cf1855,Pistola,IWI,ARM-00580,Operativa,Sin observación,2024-07-04,,Departamental Nº 2 Zona Centro (Capital),Capital
084b060cef92a7d41d55628620a68e7d33a57afb80197def04e0b6ad330b1400,26ad7440b7e8f6b56d70abfcb37bd1650d25b8378d5d7eebdded56372333a75f,Pistola,Bersa,ARM-00581,Operativa,Sin observación,2024-10-24,,Departamental Nº 14 Pinto,Pinto
c9c75e7e83a67fc217ee319f180c3355f1b4df326c8ecf428eb33793f75bfe5b,0327ba75156f0fdac29853159cf352ea67a36a44e81bc95eca20e896b655e381,Pistola,Glock,ARM-00582,Operativa,Sin observación,2024-10-20,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
c9cb076abc6306ffecb276d95191e5b7259749a3e035e422286a12725089f127,5ce5f10788275c38704d79908cce4df75d775b6c546f39c13a52f6f41a9cd38e,Escopeta,Glock,ARM-00583,Operativa,Desgaste en cañón,2025-05-22,,Departamental Nº 11 Monte Quemado,Monte Quemado
5286d7f553b4e5578fd086c99fed6f5cacdbb267b3b801d7f0cc5fa0acd75bb8,1b185c035a520571d0cef7a8ba301ccef8f04d53313bd8d0c8534787a8fc0058,Escopeta,Remington,ARM-00584,Operativa,,2025-03-30,,Departamental Nº 8 Fernández,Fernández
1289e4ef3d261da96b69a82811d62a7d38855ea736bdcbab091c5204b205e372,ff9b4293322d9af579beda175f968a3eaff49ce22728548b260e4b4396193b8b,Pistola,Glock,ARM-00585,Operativa,Sin observación,2024-10-20,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
33751395c54e70abdf52e7d399c74559e88e0bea273a4814817e9ba692c9c9f6,56831232db328e3a6e6292d1df6782600a50c96ba80dec981af8c1c02788cc45,Pistola,IWI,ARM-00586,Operativa,,2025-05-01,,Departamental Nº 6 Las Termas,Las Termas
94991ece90b17ac3127e528646b358d4d175a302b087beb1090c58f28b0c4c08,166e0f330c6b8451d5036ee5bce3c1ffb7bb5adc1d5d023e18c82fa854f33fea,Escopeta,Bersa,ARM-00587,Operativa,Desgaste en cañón,2024-07-04,,Departamental Nº 8 Fernández,Fernández
ca1a034f8e0a0442d01e1ee3add56ffa6df367fbd0148b45fe4de3a3941f9f70,dea9e88b29aa0f3c739044fb359b0d119f45e2bedc991206268a09d195419fcd,Pistola,Bersa,ARM-00588,Fuera de servicio,Desgaste en cañón,2024-09-04,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
0971710001176ea995b7e395a6a0d7acac4bf37d4a2e05466bafa8e20dc96657,9efa8b823f307e7a66df183ef5f9b4aeff7810450cf6ca52b4d9ac985f653d24,Pistola,Remington,ARM-00589,Operativa,Sin observación,2024-10-05,,Departamental Nº 6 Las Termas,Las Termas
0bd1764efd85c944d53f55cf221975efc39bab8745c4eb843fbd24c01a8c8860,b7d468df2d73e9a96aaf30b0324695222bc228ceffd296bade5c1b1f5c2968b3,Escopeta,Remington,ARM-00590,Operativa,Sin observación,2024-08-24,,Departamental Nº 16 Los Flores (Capital),Capital
bad77c7733e8f765b535098f49c614fd5a1bd81ee9ec8405e9b2150fb3f24532,6548ae85523f3a393fac0953b2a853058fc72a4481b9b472a33943702cabaa5e,Pistola,Remington,ARM-00591,En mantenimiento,,2024-11-03,,Departamental Nº 8 Fernández,Fernández
c92343af76249a40aaca5e0475800f15f3823e951db999629f2536d4218d3701,0ae30441a8c73fe17d725d55e7d837271f3a005992db31357274e655bddffa6e,Escopeta,Glock,ARM-00592,Operativa,Sin observación,2024-05-13,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
e23ec498f6bcb5782467ddba7b4f7e18e97dc251faf8b6f2e877241b37d90cb1,ce97dfbe41c75484ef8d5892aeb6932fefaa856d34f004b8381158fbc217584e,Fusil,Bersa,ARM-00593,Operativa,Sin observación,2024-05-26,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
a51a3683cb323e8419bbfae603bc84655c4ed7d9f0927ba8a28437a7c165cfae,a6cfb015221f3aaff8b40d3f9602830a87c6079fb54bcd17c52be24f8a334214,Pistola,Glock,ARM-00594,Fuera de servicio,,2024-09-24,2025-10-20,Departamental Nº 4 Zona Oeste (La Banda),La Banda
b7d4b4600eb1051f0a9bfbb202b6593d093dff73f9725dab0c67d0c8fbca57de,e48a0547e31b852ba6f62f4b64f2057553b37f80c76756164a280559ed2ce24e,Fusil,Bersa,ARM-00595,Operativa,,2024-11-22,,Departamental Nº 11 Monte Quemado,Monte Quemado
7caa938e13ddebfaa4419244753603cbba97c59f61724bd9715fde46de7fffa6,24bdd41144471f5d8510353e72fbb7169f3d9c1f5600586d2b38c119725f0967,Pistola,IWI,ARM-00596,Operativa,Sin observación,2025-06-29,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
ce4caa009d679a1a83a1d6350b97b87b0c0c3e1dd9b4382963539faac8f64c5d,f8e4b5130b470cd11614c8f206b5dcc3414b98cb165739cc940926d2617a9dc4,Pistola,Glock,ARM-00597,Fuera de servicio,Requiere revisión anual,2024-09-23,2025-07-21,Departamental Nº 8 Fernández,Fernández
0c278d0da597e52ad4f99fa7271e656af314a746e03103575987615043bf69bf,70c27ba485df66e0d46881eb720fcd5b917d7e5178762018f79736b79b824cc5,Pistola,Remington,ARM-00598,Operativa,Sin observación,2025-01-09,,Departamental Nº 11 Monte Quemado,Monte Quemado
ce0df706a2314343e6aa1023f65aa6ffc90f23d9ce8b2620f1d43b240b9b3c13,083b0d7f1586b301aa0d21721e379cdf3d0928289f0def89b8d6f1b5fc5c9cd1,Pistola,Glock,ARM-00599,Operativa,Sin observación,2025-04-16,,Departamental Nº 9 Loreto,Loreto
3f73574f25f5b99b971649dbc14ad62bd16ebe39f16dd4f1c17ce023beeb0338,3f14d4b8774a2ad87dfd29b6e981d24d4ca58f0158889e1f8d16db55f9c12c70,Pistola,Remington,ARM-00600,Operativa,Desgaste en cañón,2024-07-09,,Departamental Nº 8 Fernández,Fernández
c23d5760247dad334175dc6e7636c06ad0cdc108f92f45ba195af8eebeac1636,8edde3574ccc717ac40acd58a7f612f78c5105ddee15642feed6fb369250c209,Pistola,Bersa,ARM-00601,En mantenimiento,Desgaste en cañón,2024-10-30,,Departamental Nº 11 Monte Quemado,Monte Quemado
bc2500775106501e9dbeabb3a21cfb3b7ea6e9767e6973791f73d8bf371ea20f,86b22904df772f04541e04d0e6aa55b87e302ce9ad9a1fc1e0df5402f1b82c0e,Pistola,Glock,ARM-00602,Operativa,Sin observación,2024-11-15,,Departamental Nº 16 Los Flores (Capital),Capital
1e0ac6d5a8239587cedf274eef927529fd200eea09df5da6e93e953b0157c9a4,00e76ca241d8a945ddd2223c733482f63ceae2967c3d0cb172d8d28c2c47a813,Escopeta,Remington,ARM-00603,Operativa,Sin observación,2024-10-13,,Departamental Nº 2 Zona Centro (Capital),Capital
1297af522b4aa494b2cad3fe142048aa0d4c0d025b60d9b4d26bd62c80990deb,90f5fb0a9908ca4cf5a162474fc0d29af08e11d321b4d7eef2b578f5a9f06605,Pistola,Glock,ARM-00604,Operativa,Sin observación,2025-06-21,,Departamental Nº 5 Zona Este (La Banda),La Banda
b8bf5ce240781b9ed89fc0eada1638af3f660732b4d02401ee979c9be88b97bf,4dc69dd8b5fb07c80987c416a48903dac905a0b1b2b4ac26abbfcc624cf06bef,Pistola,Remington,ARM-00605,Operativa,Sin observación,2025-04-16,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
39330a676e3d784d0b941da7225dd2aa1709c71383dcda4cdfe72fa702ae21a3,044fad7f559e676e3506f2efa3517de05bc363c82430fdd81c1f77de551f8f40,Pistola,Remington,ARM-00606,En mantenimiento,Desgaste en cañón,2025-07-20,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
bd86d262aef241dce13b8d8ee6a425a648586c7c755c29c3a5dedf0a15395ba0,2b951461bbe63451cbd82492de6a5f45d67d5a7d3d05ce0a89b6c4684d6f5d12,Pistola,Remington,ARM-00607,Operativa,Requiere revisión anual,2024-04-25,,Departamental Nº 13 Añatuya,Añatuya
311365358f3deced49353b8495d393caf05f109a820e785a27b6432fbd598acd,7bd0f09a236405eefbeb89b0241f82019d114535b8f090d8de1b4e40fdf2b135,Escopeta,IWI,ARM-00608,Operativa,Sin observación,2024-07-09,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
14d751b2df8a6ca769d770201b851b8dd66c74653979d83e5d705e4d6bd5dec5,20e4feac4edca774c426d306a3e31b0a74adcc970a0a1ed943b9f33d6beb331f,Pistola,IWI,ARM-00609,Fuera de servicio,Requiere revisión anual,2023-12-04,,Departamental Nº 2 Zona Centro (Capital),Capital
f6ea67ca2099f2a700c31690c6f71b60905b67862ce7e6e320985fe6099d8e1b,9ddd7772e56d080c5746bf1dcf29f80cc629552130d57e284c7c41783504f780,Pistola,Bersa,ARM-00610,Operativa,Sin observación,2025-01-27,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
4b6a88b052bf6cfb4e3b6927654d4641a78e108b138da2b99336132f7118baff,1c4241c2cc82356a94debfd10369dde8bdfd75e561c801c8077f07ad5971220e,Pistola,IWI,ARM-00611,Operativa,Sin observación,2025-04-09,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
cc1b90eaf73a596921c4deabfae0b96e0019904557e6f447a5677df036fb15a7,3269c851e732fcc084706a5d582a5f28bb0e2c1d5ab9a8c52e6b96b64d27bb99,Escopeta,Bersa,ARM-00612,En mantenimiento,Desgaste en cañón,2025-02-10,,Departamental Nº 11 Monte Quemado,Monte Quemado
0888c8607d4f22362c991740042b74e582cfccbceef7bdcb419f9a97d6cc9343,7869af8979dc93973ed323f6b87f2f8d466348453f0993f6c263966116ed3d79,Pistola,Glock,ARM-00613,Operativa,Sin observación,2024-11-15,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
4aa00fdb675a9b1e0d7d3cb381036c730530122c18a8a1b5934300f4922ded50,1a85bf2b243260de673bbb127ceaa30bfacd197bcdc9f6f79acfa5094ea98635,Pistola,IWI,ARM-00614,En mantenimiento,Desgaste en cañón,2024-08-09,2026-07-02,Departamental Nº 2 Zona Centro (Capital),Capital
95d4222bd655eba1625025a5ffe25a6221c93cd0cad8940f7cc11ebadddfe867,3ea7279357da7b7f4a577e20b2b0e1c4a5fa7f86fb8097205a70e7a2a5e51e80,Pistola,Remington,ARM-00615,Fuera de servicio,Requiere revisión anual,2024-05-18,,Departamental Nº 16 Los Flores (Capital),Capital
6b24cc1c6d9565ef3ab24d895454c217efb338f18e1cfedb8e04fce2e3c3414f,6a218cdf1d490eebdc8a21956e7030b716707fb333566ebd29f74a3dee4a8ad6,Pistola,Glock,ARM-00616,Operativa,Desgaste en cañón,2024-11-04,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
98dfabfe76af9d247b0e4a676c14bfd1cc28af560361a28d0b5de86d3a2d9036,5897a216eb5ca58dfb28bb709bbc42c96d264a3b82dbeb3323074e5cb02f3e09,Escopeta,Remington,ARM-00617,Operativa,Sin observación,2024-07-26,,Departamental Nº 7 Frías,Frías
1d739e7e6c25248f39aae553d68fa79bd9bc259146785ae3cd250cbbd61b127f,eedc203ab7b8a18268d28a5fe3bb46985ef6a6bc35a0107cabcd979c244a472d,Escopeta,Bersa,ARM-00618,Operativa,,2024-08-24,,Departamental Nº 11 Monte Quemado,Monte Quemado
acf746691fb9e92cfaaa132d67e63b9d52f7f2b3db39bd1794445a958afcfe11,5361f73bee8514a2aa72eeabc491d3ea8ea3bc502426dffaeab67391e92703ec,Escopeta,Remington,ARM-00619,Operativa,Sin observación,2024-10-23,,Departamental Nº 11 Monte Quemado,Monte Quemado
db2993bf3bff950b40efb799a75f0b961d42eac785034372c59d7f9124f32625,09641c3a58573e1da3eb95ab302ee82e567b5e480358c75390ea21f820c81a07,Escopeta,Bersa,ARM-00620,Operativa,Sin observación,2024-01-20,,Departamental Nº 13 Añatuya,Añatuya
7b0a7ed9e2256d273b8bb9770570fbffd4aea1860fb66b3a7609924c0df61902,0ed8057fd564f3f98eec97b6f0916e2f8cbb471f355d10a2bd1d4c398f1f6468,Pistola,Bersa,ARM-00621,Operativa,Requiere revisión anual,2024-11-03,,Departamental Nº 16 Los Flores (Capital),Capital
